id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
3467	metal complex	0.6163	0.2839	6	211	517	29	2015.4828
3468	metallic implant	-0.5637	-0.0816	5	129	158	12	2014
3469	metallic stent	-0.7954	-0.066	2	163	228	14	2015.3571
3470	metalloproteinase	-0.834	0.0572	3	318	619	31	2014.9032
3471	metastase	-1.0611	0.1236	2	492	968	42	2015.0238
3472	metastasis	-0.9541	0.2274	3	955	2881	122	2016.6148
3473	metathesis polymerization	0.659	0.2446	6	204	409	31	2015.3548
3474	methacryloyloxyethyl phosphorylcholine	-0.0074	0.3344	4	131	183	13	2014.5385
3475	methane	0.2507	0.0298	6	133	178	17	2014
3476	methicillin resistant staphylococcus aureus	-0.3563	0.0516	3	164	232	18	2014
3477	methodology principal findings	-0.7626	0.0221	3	199	245	12	2011.5833
3478	methotrexate	-0.4144	0.2291	4	377	564	29	2015.2759
3479	methoxy	0.0718	0.288	6	208	285	18	2015.6111
3480	methoxy poly	-0.3147	0.3443	4	803	1989	103	2015.9515
3481	methoxyethoxy	0.5982	0.14	6	130	159	10	2016.2
3482	methoxypoly	-0.2516	0.3407	4	201	273	15	2015.4
3483	methyl	0.461	0.1952	6	948	2027	139	2015.3453
3484	methyl acrylate	0.9803	-0.0485	1	212	356	24	2017.75
3485	methyl lactate	0.7458	0.1817	6	111	198	19	2016.4211
3486	methyl methacrylate	0.8707	0.0356	1	977	2474	197	2015.9036
3487	methylene diphenyl diisocyanate	1.081	-0.0729	1	183	272	18	2014.5556
3488	methylimidazolium chloride	0.7691	0.1124	6	131	206	12	2014.3333
3489	mev	0.8549	-0.1073	1	95	145	13	2015
3490	mfc	0.8839	-0.1313	1	245	389	36	2016
3491	mfi	0.7796	-0.1202	1	365	578	36	2016.7222
3492	mfr	0.9915	-0.105	1	218	307	25	2016.68
3493	mg alloy	0.2024	-0.0308	5	163	246	25	2017.48
3494	mg d	-1.1545	-0.268	7	220	321	14	2014.7143
3495	mg day	-1.0642	-0.2571	7	372	655	26	2016.1154
3496	mg dl	-1.2198	-0.1238	2	404	674	27	2015.963
3497	mg kg	-0.7032	0.0286	4	1106	2384	125	2015.512
3498	mg substrate	0.1231	0.0222	5	77	117	13	2015.0769
3499	mg2	-0.0812	0.0428	3	189	250	21	2014.3333
3500	mgkg	-1.0395	-0.3772	7	340	719	29	2015.6897
3501	mica	0.8866	-0.0909	1	148	181	15	2013.0667
3502	mice	-0.7266	0.1483	3	352	475	23	2014.8261
3503	mice model	-0.5415	0.2904	4	371	590	26	2014.8462
3504	micellar system	-0.252	0.3626	4	213	311	16	2016
3505	micelle	-0.0841	0.3268	4	1694	10124	564	2015.1294
3506	micelle size	0.1889	0.3204	4	192	316	19	2015.2632
3507	micelle structure	0.1475	0.3167	4	190	270	17	2015.1765
3508	micellization	0.2748	0.2617	4	186	283	18	2013
3509	micro arc oxidation	0.3976	-0.0324	5	51	76	10	2016.4
3510	micro computed tomography	-0.251	0.021	5	359	627	42	2016.8333
3511	micro ct	-0.3774	0.0453	5	357	656	38	2017.1842
3512	microbial activity	0.4537	-0.0942	1	91	133	14	2018.1429
3513	microbial community	0.0795	-0.1241	3	77	117	16	2017.375
3514	microbiological characteristic	-1.2147	-0.0986	2	164	273	10	2016.4
3515	microbubble	-0.4357	0.2312	4	246	380	28	2015.0714
3516	microcellular foam	1.1042	-0.066	1	167	266	19	2016.6316
3517	microcellular foaming	1.1047	-0.0249	1	125	183	12	2016.25
3518	microcellular poly	1.2217	-0.0735	1	168	294	16	2015
3519	microcellular structure	1.1924	-0.0854	1	141	220	14	2015.3571
3520	microcomputed tomography	-0.4506	0.0469	5	272	475	24	2016.5
3521	microcrystalline cellulose	1.0253	-0.1387	1	559	1352	96	2016.3854
3522	microdomain	0.7473	0.1526	6	242	382	30	2015.3
3523	microenvironment	-0.4145	0.1456	5	1147	2707	162	2015.7963
3524	microfibril	1.1255	-0.1227	1	183	259	21	2016.3333
3525	microfibrillated cellulose	0.9661	-0.1516	1	142	227	20	2015.4
3526	micromechanical model	1.0263	-0.185	1	159	218	21	2016
3527	microphase	0.806	0.1789	6	317	613	41	2015.9024
3528	microphase separation	0.7484	0.1774	6	372	757	57	2015.4912
3529	microrna	-0.898	0.1213	3	421	745	30	2017
3530	microscale combustion calorimetry	1.0903	-0.2093	1	145	290	16	2015.1875
3531	microspheres	-0.2064	0.2397	4	308	450	37	2015.973
3532	microstructural analysis	0.5544	0.1038	6	237	378	23	2016.6087
3533	microstructure analysis	0.875	0.2469	6	119	199	12	2016.4167
3534	microstructure evolution	1.1067	-0.0012	1	89	133	12	2016.75
3535	microtubule	-0.6453	0.2123	3	330	554	34	2015.6765
3536	microvessel density	-0.7419	0.2033	5	163	204	10	2014.4
3537	microwave heating	0.8502	0.0309	6	147	197	18	2015.7222
3538	microwave irradiation	0.8181	0.0385	6	183	283	24	2014.625
3539	middle	-0.5978	-0.0699	2	642	969	50	2016.46
3540	migrant	-0.252	-0.2011	2	131	274	21	2016.1429
3541	migration test	0.8096	-0.0897	1	170	247	21	2016.4762
3542	mild condition	0.5997	0.1755	6	330	540	42	2015.5714
3543	milk	-0.7144	-0.1981	2	340	498	31	2015.5806
3544	min	-0.1369	-0.1545	7	3335	14009	872	2015.8463
3545	min interval	-0.9775	-0.385	7	196	301	14	2013.7143
3546	mineral deposition	-0.2509	0.0708	5	203	380	20	2017.1
3547	mineralization	-0.1012	0.0398	5	833	2386	168	2015.6607
3548	mineralization process	-0.1932	0.0725	5	83	113	11	2015.5455
3549	minimum inhibitory concentration	-0.0501	0.0287	3	228	289	25	2016.12
3550	minimum value	1.1325	-0.0979	1	205	295	23	2015.1739
3551	minor phase	1.205	-0.0646	1	218	321	21	2016.8095
3552	minute	-0.585	-0.1951	7	1412	3409	190	2015.9263
3553	mip	-0.4563	-0.2288	7	245	295	13	2016.4615
3554	mir	-0.8524	0.1594	3	565	1239	53	2017.5472
3555	mirna	-0.8449	0.1755	3	362	619	30	2017.1
3556	miscibility	1.049	0.0019	1	1256	4209	295	2015.9831
3557	miscible blend	1.0345	0.0424	1	302	516	35	2015.7143
3558	mission	-0.7252	-0.224	2	152	238	21	2016.619
3559	mitochondria	-0.6095	0.1658	3	270	357	19	2015.5789
3560	mitochondrial membrane potential	-0.6892	0.2602	3	215	270	12	2016
3561	mitochondrium	-0.7028	0.2386	3	201	267	14	2015.4286
3562	mitogen	-0.9324	0.159	3	243	389	16	2014.3125
3563	mixed micelle	-0.1614	0.3412	4	422	825	41	2014.4146
3564	mixed solvent	0.6656	0.096	6	200	271	27	2013.8889
3565	mixer	0.8807	-0.0885	1	459	806	62	2015.7742
3566	mixing method	0.9693	-0.0228	1	316	462	31	2015.7419
3567	mixing process	0.9621	-0.0635	1	389	595	46	2016.3043
3568	mixing time	1.003	-0.0961	1	170	248	20	2016.4
3569	ml kg	-0.9399	-0.3187	7	241	377	18	2014.9444
3570	ml kg min	-1.112	-0.4412	7	189	356	14	2017.6429
3571	ml min	-0.6484	-0.0942	2	535	799	44	2015.2727
3572	mlkg	-1.0858	-0.4502	7	264	599	23	2015.0435
3573	mlmin	-1.1538	-0.2475	7	193	298	13	2016.4615
3574	mlo	1.0823	-0.1434	1	132	223	15	2018.7333
3575	mma	0.7828	0.1295	6	294	576	36	2015.6667
3576	mmc	-0.358	0.2525	4	136	191	13	2015.5385
3577	mmhg	-0.764	-0.1858	7	383	605	36	2016.3056
3578	mmol	-0.7902	-0.3503	7	371	727	36	2016.8611
3579	mmol l	-0.9787	-0.1747	2	705	1382	56	2015.75
3580	mmp	-0.8615	0.1557	3	597	1032	43	2015.5116
3581	mmt	1.0924	-0.1204	1	672	1733	132	2014.9091
3582	mn m	1.0011	-0.0504	1	159	227	17	2014
3583	mnp	-0.262	0.2181	4	285	397	28	2015.4286
3584	mobile amorphous fraction	0.8654	-0.0012	1	108	158	12	2017.0833
3585	mobile amorphous phase	1.1834	0.0362	1	119	173	10	2014.6
3586	modality	-0.6547	0.0672	2	676	1103	67	2016.4776
3587	model drug	-0.0584	0.2695	4	803	1822	142	2014.6197
3588	model prediction	0.1492	-0.1582	2	160	209	21	2015.8095
3589	moderate activity	0.6532	0.2694	6	93	164	10	2015.7
3590	moderate molecular weight	0.7928	0.2175	6	110	155	10	2014.7
3591	modified clay	1.1491	-0.1464	1	134	237	16	2014.6875
3592	modified pla	0.9825	-0.0915	1	191	258	18	2015.7778
3593	modifier	0.8885	-0.0378	1	1091	2396	170	2015.8412
3594	modulus	0.8321	-0.0981	1	3016	18341	1476	2016.2168
3595	modulus value	0.8426	-0.097	1	487	841	61	2015.7869
3596	moisture absorption	0.9779	-0.1382	1	208	303	34	2015.1176
3597	mol l	-0.8411	-0.0786	2	618	930	44	2014.8636
3598	molar feed ratio	0.6082	0.1291	6	70	182	12	2012.1667
3599	molar mass	0.7553	0.1169	6	900	2094	151	2015.7152
3600	molar mass distribution	0.9016	0.1543	6	204	343	22	2015.4545
3601	molar ratio	0.4934	0.1731	6	1003	2458	168	2014.9524
3602	mold temperature	0.9644	-0.118	1	169	227	20	2015.1
3603	molding condition	1.0585	-0.1461	1	89	144	16	2015.25
3604	molding temperature	1.0158	-0.1338	1	124	157	16	2013.75
3605	molecular architecture	0.7977	0.1012	6	301	424	28	2015.9643
3606	molecular chain	1.0148	0.0075	1	683	1410	104	2016.6154
3607	molecular characterization	0.5202	0.1142	6	147	181	13	2013.3846
3608	molecular design	0.5555	0.109	6	158	197	16	2015.625
3609	molecular docking	-0.6231	0.0876	3	168	256	18	2015.6667
3610	molecular mechanism	-0.717	0.1798	3	725	1498	80	2016.7375
3611	molecular mobility	1.0079	-0.0201	1	393	659	46	2016.3261
3612	molecular structure	0.7369	0.1375	6	967	2173	144	2016.2222
3613	molecular weight distribution	0.7355	0.1667	6	558	1208	84	2015.0357
3614	molecular weight measurement	0.9533	0.0431	1	102	112	10	2014.5
3615	molten polymer	0.8136	-0.0898	1	88	106	10	2017.5
3616	molten state	1.1695	-0.0336	1	241	372	28	2016.6071
3617	monoclonal antibody	-0.6767	0.1413	3	402	604	35	2014.4
3618	monocyte	-0.9231	0.0647	3	604	1177	54	2015.1667
3619	monolith	0.5273	0.1367	6	127	165	19	2016.5789
3620	monomer	0.5745	0.1277	6	1827	6655	503	2015.4314
3621	monomer concentration	0.7479	0.2702	6	170	302	15	2015.4667
3622	monomer conversion	0.6536	0.2802	6	229	473	29	2016.2414
3623	monomethoxy poly	-0.1635	0.3177	4	418	734	37	2014.0541
3624	monotherapy	-1.0427	0.0543	2	297	455	19	2016.5789
3625	month	-0.8024	-0.0772	2	2908	18071	967	2015.6401
3626	montmorillonite	1.1159	-0.1234	1	897	2814	213	2015.2019
3627	montmorillonite clay	0.8998	-0.0985	1	265	395	33	2015.6061
3628	montmorillonite nanocomposite	1.1967	-0.1217	1	213	360	22	2014.4091
3629	mood	-0.9971	-0.3124	7	195	283	12	2015.0833
3630	morbidity	-1.0472	-0.0449	2	874	1909	87	2015.5747
3631	morning	-0.9987	-0.3962	7	248	458	20	2016.6
3632	morphological	0.8758	-0.0718	1	562	974	75	2016.6
3633	morphological evolution	1.0295	0.0706	1	157	195	20	2016.95
3634	morphological investigation	0.921	-0.1561	1	250	329	27	2016.8519
3635	morphological property	1.0249	-0.137	1	914	2415	179	2015.7765
3636	morphological structure	1.0695	-0.0776	1	334	571	41	2016.2683
3637	morphological study	0.8737	-0.0801	1	546	979	70	2015.8429
3638	morphological transition	0.8039	0.1304	6	94	134	11	2016.5455
3639	morphology development	1.1884	-0.0517	1	210	307	20	2015.5
3640	morphology evolution	1.1823	-0.0485	1	260	400	28	2016.9286
3641	morphology property	1.0685	-0.1364	1	117	150	11	2015.7273
3642	morphology study	1.0377	-0.0815	1	192	246	19	2016.7368
3643	mortality	-1.1218	-0.0463	2	1350	4795	207	2015.9469
3644	mortality rate	-1.2292	-0.0907	2	555	1412	55	2016.2
3645	mother	-0.9526	-0.1385	2	260	421	24	2016.875
3646	motif	-0.3684	0.1493	3	568	892	51	2015.8039
3647	motility	-0.6591	0.0744	3	340	462	30	2015.5667
3648	motivation	-0.4509	-0.2434	7	327	453	31	2016.1613
3649	mouse	-0.6359	0.1964	3	2243	10530	552	2015.4058
3650	mouse model	-0.68	0.2053	3	1015	2418	120	2016.6333
3651	mouse osteoblast	-0.0568	0.0641	5	76	111	11	2013.9091
3652	mouth	-0.9925	-0.4106	7	276	526	24	2015.9583
3653	mouth rinse	-1.0665	-0.5233	7	188	525	23	2016.4348
3654	mouth rinsing	-1.0778	-0.5082	7	198	456	18	2017.0556
3655	mpeg	-0.0679	0.3189	4	677	1465	88	2014.2955
3656	mpeg b pla	-0.3354	0.3705	4	182	247	13	2016.4615
3657	mpeg pla	-0.3401	0.3446	4	833	2457	132	2015.5152
3658	mpeg pla micelle	-0.3027	0.3811	4	282	533	25	2015.84
3659	mpeg pla nanoparticle	-0.4569	0.3643	4	193	252	13	2015.8462
3660	mpp	0.3041	0.0482	4	141	155	11	2017.2727
3661	mr imaging	-0.7686	0.1175	4	204	268	16	2016.1875
3662	mri	-0.8375	0.0368	2	837	2015	110	2015.6636
3663	mrna	-0.7836	0.1596	3	1024	2534	122	2015.3279
3664	mrna expression	-0.691	0.1186	3	758	1365	66	2014.5
3665	mrna expression level	-0.8073	0.0563	3	167	210	11	2015.2727
3666	mrna level	-0.8607	0.137	3	512	926	43	2015.4186
3667	mrs	-0.4717	-0.1371	3	161	182	11	2017
3668	mrsa	-0.397	0.0516	3	201	305	23	2014.7391
3669	mrt	-0.3935	0.2985	4	218	332	19	2015.5263
3670	msa	-0.1233	0.1125	6	131	165	11	2016.9091
3671	msc	-0.4308	0.0853	5	855	2600	146	2015.7945
3672	mscs	-0.4653	0.1025	5	590	1477	74	2015.9324
3673	msn	-0.375	0.1955	5	242	317	17	2017.1176
3674	mtor	-0.8522	0.0796	3	302	562	23	2017.4348
3675	mts assay	-0.309	0.2336	4	174	213	13	2016.1538
3676	mtt	-0.2606	0.1927	5	1008	2208	137	2015.2993
3677	mtt assay	-0.2506	0.1912	5	1242	3178	187	2015.9786
3678	mtt method	-0.265	0.2244	4	127	159	12	2014.5
3679	mtt result	-0.203	0.1578	5	130	172	12	2013.5833
3680	mtx	-0.3416	0.2555	4	317	489	27	2015.5185
3681	mucosa	-0.8125	0.1253	4	519	822	43	2014.7209
3682	multi material	0.5021	-0.2056	1	118	150	17	2018.7059
3683	multi walled carbon nanotube	0.9209	-0.0838	1	517	1045	78	2016.3974
3684	multiblock copolymer	0.581	0.1635	6	480	894	51	2015.7647
3685	multidrug resistance	-0.356	0.3653	4	289	496	23	2015.6522
3686	multifunctional nanoparticle	-0.2538	0.3598	4	185	252	13	2015.7692
3687	multiple linear regression analysis	-0.9079	-0.0156	2	217	279	14	2016.3571
3688	multiple organ dysfunction syndrome	-1.3311	-0.1051	2	185	293	11	2013.5455
3689	multitude	-0.6027	-0.0888	2	135	149	12	2015.0833
3690	multivariate analysis	-1.2624	-0.0361	2	676	1766	70	2015.7286
3691	multivariate logistic regression analysis	-1.3003	-0.1304	2	254	438	16	2017.5
3692	multivariate regression analysis	-1.097	-0.0818	2	247	335	13	2015.7692
3693	multiwall carbon nanotube	0.9435	-0.0915	1	191	353	31	2016.2258
3694	multiwalled carbon nanotube	1.0116	-0.0538	1	509	1138	84	2014.4048
3695	murine	-0.4967	0.134	3	225	291	19	2016.2105
3696	murine model	-0.6465	0.1796	3	331	442	23	2015.8696
3697	muscle	-0.8212	-0.1846	7	1269	3540	197	2015.7208
3698	muscle biopsy	-1.0904	-0.2977	7	278	565	22	2017.1364
3699	muscle damage	-1.0511	-0.3337	7	477	1372	54	2016.537
3700	muscle mass	-1.094	-0.3686	7	339	939	36	2017.0278
3701	muscle soreness	-1.07	-0.4361	7	235	634	25	2016.16
3702	muscle strength	-1.093	-0.3743	7	414	1037	42	2015.8095
3703	muscle tissue	-0.775	0.0121	5	271	371	20	2015.3
3704	mussel	-0.1023	0.0284	5	211	305	23	2016.9565
3705	mutagenesis	-0.3897	0.0698	3	171	242	19	2013.9474
3706	mutant	-0.7149	0.0973	3	568	1364	81	2014.4568
3707	mutation	-0.7994	0.0935	3	812	1936	109	2015.789
3708	mvc	-1.0044	-0.4418	7	266	608	28	2017
3709	mvic	-1.0838	-0.4285	7	134	229	10	2017.9
3710	mw mn	0.6256	0.2816	6	271	595	29	2015.3103
3711	mwcnt	0.9137	-0.0745	1	842	2314	174	2015.9483
3712	mwcnt content	0.968	-0.072	1	106	144	11	2014.1818
3713	mwcnts	0.9479	-0.0694	1	731	1875	133	2015.7143
3714	mwd	0.7304	0.2227	6	227	496	25	2015.52
3715	mwnt	1.1564	-0.069	1	199	330	23	2012.5652
3716	mwnts	1.178	-0.0666	1	174	284	21	2012.7619
3717	myocardial infarction	-1.1157	-0.0768	2	707	1925	75	2014.28
3718	myonecrosis	-0.7276	0.0538	3	171	286	15	2014.4667
3719	myotoxic activity	-0.7638	0.1158	3	86	163	11	2014.2727
3720	myotoxicity	-0.7299	0.0902	3	187	319	15	2015.4667
3721	myotube	-0.62	0.0968	3	159	208	14	2013.2857
3722	n ha	0.2098	0.0549	5	132	163	13	2015.6154
3723	n hydroxysuccinimide	0.1217	0.1502	6	202	257	21	2015.1429
3724	n isopropylacrylamide	0.1916	0.2475	4	312	555	40	2015.35
3725	n terminal	-0.8885	0.0246	3	270	416	17	2014.3529
3726	n20	-0.967	-0.0678	2	192	227	11	2016.6364
3727	nac	-0.8472	-0.1474	7	237	324	15	2015.8667
3728	nahco3	-0.7652	-0.4055	7	172	369	17	2017.5882
3729	nanjing military command	-1.2589	0.0306	2	222	307	11	2014.0909
3730	nano composite	0.8405	-0.0547	1	190	241	20	2014.65
3731	nano filler	1.0529	-0.0968	1	169	225	19	2016.3684
3732	nano sio2	1.0144	-0.0778	1	139	186	13	2016.9231
3733	nano zno	0.7634	-0.0363	1	118	153	13	2018.2308
3734	nanobiocomposite	1.0185	-0.0901	1	187	254	21	2016.5714
3735	nanocarrier	-0.2338	0.3347	4	1134	3945	214	2015.743
3736	nanocellulose	1.0222	-0.1242	1	341	657	47	2018.234
3737	nanoclay	1.1097	-0.1195	1	911	2493	171	2015.2573
3738	nanoclay content	1.2134	-0.1453	1	134	212	13	2014.7692
3739	nanoclay particle	1.1437	-0.0587	1	137	183	12	2015.0833
3740	nanocomposite	1.0085	-0.0738	1	2562	17209	1293	2015.8152
3741	nanocomposite film	0.9197	-0.0909	1	726	2038	164	2016.2134
3742	nanocomposite sample	1.0595	-0.0861	1	190	281	18	2014.5556
3743	nanocomposite scaffold	0.1587	0.0088	5	309	526	40	2015.7
3744	nanocomposite structure	0.944	-0.0984	1	157	214	16	2014.75
3745	nanocomposite system	0.9604	-0.0377	1	253	343	24	2016.1667
3746	nanocrystalline cellulose	1.1078	-0.1082	1	191	309	27	2016.6296
3747	nanoencapsulation	-0.2308	0.2657	4	210	306	27	2015.2593
3748	nanofiber scaffold	-0.2433	0.0799	5	441	874	62	2015.3226
3749	nanofiber surface	0.1001	0.0456	5	146	180	14	2016.1429
3750	nanofibril	1.0025	-0.0452	1	320	536	40	2016.875
3751	nanofibrillated cellulose	1.0311	-0.1339	1	149	229	16	2016.1875
3752	nanofibrous poly	-0.2922	0.0644	5	277	451	28	2016.0357
3753	nanofibrous scaffold	-0.2763	0.1041	5	1012	3305	227	2015.9251
3754	nanofibrous structure	-0.0804	0.0947	5	364	583	52	2015.5769
3755	nanofiller	1.0598	-0.0837	1	1220	3994	278	2016.1115
3756	nanofiller content	1.015	-0.0954	1	160	210	17	2015.3529
3757	nanoformulation	-0.3487	0.3503	4	297	492	29	2016.5172
3758	nanohybrid	0.7608	0.0732	1	370	601	38	2015.1842
3759	nanohydroxyapatite	0.1885	0.028	5	220	347	26	2015.7692
3760	nanomedicine	-0.3915	0.3209	4	642	1313	73	2016.0822
3761	nanomicelle	-0.1814	0.3034	4	322	494	26	2015.5769
3762	nanoparticle formulation	-0.3398	0.2984	4	406	640	37	2014.6216
3763	nanoparticle size	-0.1501	0.2691	4	261	380	25	2015.8
3764	nanoplatelet	1.1516	-0.1149	1	260	391	25	2017.2
3765	nanoporous material	0.7541	0.1826	6	101	136	13	2013.2308
3766	nanoporous polymer	0.6478	0.2105	6	56	92	10	2013.9
3767	nanoprecipitation	-0.1203	0.2846	4	481	881	68	2015.5
3768	nanoprecipitation method	-0.1881	0.3233	4	508	960	60	2015
3769	nanosilica	1.1538	-0.0584	1	303	507	32	2016.375
3770	nanosystem	-0.2422	0.3304	4	395	634	37	2016.8649
3771	nanotopography	-0.2997	0.1113	5	181	261	23	2015.3478
3772	naoh treatment	0.8961	-0.2324	1	67	85	11	2015.5455
3773	narrow dispersity	0.699	0.2332	6	152	234	13	2017.0769
3774	narrow distribution	0.3702	0.2035	4	300	418	25	2016.04
3775	narrow molecular weight distribution	0.6848	0.2746	6	398	1196	60	2014.4667
3776	narrow polydispersity	0.5831	0.292	6	214	412	23	2013.2609
3777	narrow polydispersity index	0.5372	0.2839	6	154	254	14	2015
3778	narrow size distribution	-0.2088	0.3175	4	492	869	54	2015
3779	nasal administration	-0.3251	0.2811	4	122	155	10	2016
3780	native extracellular matrix	-0.2054	0.0963	5	163	254	20	2015.4
3781	native tissue	-0.3182	0.0551	5	313	500	38	2016.7895
3782	natural bone	0.1506	0.0121	5	253	395	29	2015.8621
3783	natural extracellular matrix	-0.1485	0.0579	5	209	306	29	2014.069
3784	natural fiber	0.9291	-0.1869	1	639	1706	154	2015.9221
3785	natural fibre	0.8643	-0.2073	1	266	492	53	2015.7736
3786	natural filler	0.9614	-0.1735	1	190	283	24	2017.375
3787	natural rubber	1.271	-0.0972	1	464	1337	90	2016.3667
3788	natural rubber blend	1.3268	-0.1284	1	168	348	23	2016.7826
3789	nausea	-1.1893	-0.0798	2	347	535	19	2016.7368
3790	navigation	-0.4932	-0.2883	2	149	273	18	2017.6667
3791	nbis	1.3408	0.0595	1	104	178	12	2014.75
3792	nbr	1.3105	-0.109	1	114	205	13	2018.3077
3793	ncc	1.1281	-0.0863	1	238	409	34	2016.7353
3794	nco group	1.2196	-0.0355	1	126	218	12	2014.9167
3795	near infrared	-0.4157	0.3241	4	131	169	11	2015.9091
3796	neat blend	1.0666	-0.14	1	189	321	18	2017.5
3797	neat matrix	1.0278	-0.1311	1	153	200	17	2015.7647
3798	neat pcl	1.0508	-0.0286	1	154	213	13	2015.9231
3799	neat pla	1.1056	-0.1172	1	2045	10874	751	2016.4567
3800	neat pla film	0.9699	-0.0886	1	289	488	40	2016.425
3801	neat pla foam	1.127	-0.0737	1	118	172	11	2016.4545
3802	neat pla matrix	0.9553	-0.1595	1	104	129	10	2016.3
3803	neat plla	1.1539	0.0238	1	884	2678	181	2014.9834
3804	neat poly	1.0527	-0.0342	1	296	474	35	2015.6286
3805	neat polylactide	1.0695	-0.0869	1	233	359	25	2015.68
3806	neat polymer	0.98	-0.0708	1	426	664	50	2015.38
3807	neck	-0.6446	-0.1694	2	429	630	40	2016.85
3808	necrosis	-0.8327	0.0996	2	817	1609	73	2015.4521
3809	negative charge	0.1103	0.2063	4	260	338	20	2016.05
3810	negative control	-0.5007	0.0777	5	350	458	26	2014.8846
3811	negative control group	-0.5828	0.0849	5	170	222	11	2015.6364
3812	negative correlation	-0.6101	-0.0968	2	388	491	29	2016.1724
3813	negative predictive value	-1.2693	-0.0965	2	327	677	28	2016.8929
3814	negative result	-0.6526	-0.1013	2	253	301	13	2017.6923
3815	negative zeta potential	-0.3036	0.3299	4	168	221	14	2015.7857
3816	negligible cytotoxicity	-0.0865	0.343	4	146	179	10	2016
3817	neovascularization	-0.5312	0.1559	5	337	509	32	2015.75
3818	nepal	-0.7963	-0.2648	2	136	295	16	2018.25
3819	nephrotic syndrome	-1.165	-0.0188	2	250	509	22	2016.5909
3820	nequick	-0.3694	-0.3655	2	68	219	15	2018.2667
3821	nerf	-0.7636	0.0579	5	410	823	45	2015.3333
3822	nerve	-0.791	0.0164	5	586	1379	76	2015.25
3823	nerve conduit	-0.5371	0.0925	5	248	628	38	2014.9211
3824	nerve growth factor	-0.5356	0.1058	5	289	594	37	2014.8108
3825	nerve injury	-0.713	0.074	5	301	494	26	2015.8846
3826	nerve regeneration	-0.4826	0.0977	5	294	764	51	2015.5882
3827	nerve repair	-0.4711	0.0736	5	175	300	19	2015.5789
3828	nerve tissue engineering	-0.3828	0.1134	5	172	261	20	2015.4
3829	nervous system	-0.7344	-0.0003	5	272	391	22	2016.3182
3830	nestin	-0.5822	0.1512	5	157	237	14	2015.7143
3831	netherlands	-0.5589	-0.1994	2	171	244	16	2016.3125
3832	network structure	0.9123	0.002	1	753	1537	111	2015.6036
3833	neural cell	-0.5502	0.1651	5	157	199	12	2015.1667
3834	neural stem cell	-0.3653	0.1236	5	172	253	20	2014.55
3835	neural tissue engineering	-0.4341	0.1284	5	127	188	15	2015.8667
3836	neurite	-0.3907	0.1134	5	187	322	25	2014.84
3837	neurite extension	-0.3806	0.1016	5	104	170	15	2014.3333
3838	neurite length	-0.3123	0.102	5	113	197	16	2015.375
3839	neurite outgrowth	-0.3949	0.1057	5	259	599	44	2014.8864
3840	neurodegeneration	-0.773	0.1824	3	155	246	14	2016.4286
3841	neurodegenerative disease	-0.7439	0.1843	3	260	368	17	2017.2941
